GEIGER;Karl;GER;89.4;119;58.2;17.5;17.5;17.5;17;17.5;52.5;14;3.2;0.09;-0.9;113;18;1;10 MAR 2019;Oslo (NOR)
GEIGER;Karl;GER;89.8;124;67.2;18;18.5;18;17.5;18;54;15;0;0.47;-4.7;116.5;14;2;10 MAR 2019;Oslo (NOR)
AALTO;Antti;FIN;89.6;127;72.6;17.5;18;18;18;16.5;53.5;15;0;1.15;-11.4;114.7;15;1;10 MAR 2019;Oslo (NOR)
AALTO;Antti;FIN;90.1;120;60;17.5;18;17.5;17.5;17;52.5;15;0;-0.17;2;114.5;17;2;10 MAR 2019;Oslo (NOR)
WOLNY;Jakub;POL;88.9;124;67.2;18.5;18.5;18.5;18.5;18;55.5;15;0;0.92;-9.1;113.6;17;1;10 MAR 2019;Oslo (NOR)
WOLNY;Jakub;POL;89.1;124;67.2;18.5;18;18;18;18;54;15;0;0.6;-5.9;115.3;16;2;10 MAR 2019;Oslo (NOR)
PEIER;Killian;SUI;89;119;58.2;17.5;17.5;17.5;17.5;17.5;52.5;15;0;0.66;-6.5;104.2;26;1;10 MAR 2019;Oslo (NOR)
PEIER;Killian;SUI;89.8;126;70.8;18.5;18;18;18;18.5;54.5;15;0;0.32;-3.2;122.1;11;2;10 MAR 2019;Oslo (NOR)
SCHMID;Constantin;GER;89.3;122.5;64.5;18;18;17.5;18;18;54;15;0;0.81;-8;110.5;20;1;10 MAR 2019;Oslo (NOR)
SCHMID;Constantin;GER;89.6;123.5;66.3;17.5;18;17.5;18;18;53.5;15;0;0.55;-5.4;114.4;18;2;10 MAR 2019;Oslo (NOR)
KLIMOV;Evgeniy;RUS;89.7;121;61.8;17;17.5;17.5;17;17;51.5;15;0;0.66;-6.5;106.8;25;1;10 MAR 2019;Oslo (NOR)
KLIMOV;Evgeniy;RUS;89.8;123;65.4;18;18;18;17.5;17.5;53.5;15;0;0.56;-5.5;113.4;19;2;10 MAR 2019;Oslo (NOR)
HAYBOECK;Michael;AUT;89.7;118;56.4;17.5;17.5;17.5;17;17.5;52.5;15;0;0.64;-6.3;102.6;28;1;10 MAR 2019;Oslo (NOR)
HAYBOECK;Michael;AUT;90;125.5;69.9;18;18.5;18;17.5;18;54;15;0;0.84;-8.3;115.6;15;2;10 MAR 2019;Oslo (NOR)
KUBACKI;Dawid;POL;89.6;123;65.4;18;18;17.5;17.5;18;53.5;14;3.2;0.65;-6.4;115.7;14;1;10 MAR 2019;Oslo (NOR)
KUBACKI;Dawid;POL;89.8;115;51;17;17;17;17;17;51;15;0;0.22;-2.2;99.8;26;2;10 MAR 2019;Oslo (NOR)
AIGNER;Clemens;AUT;89.8;116.5;53.7;17.5;17.5;17.5;17.5;17.5;52.5;15;0;0.46;-4.6;101.6;29;1;10 MAR 2019;Oslo (NOR)
AIGNER;Clemens;AUT;89.7;122;63.6;17.5;18.5;18;17.5;18;53.5;15;0;0.62;-6.1;111;22;2;10 MAR 2019;Oslo (NOR)
ZYLA;Piotr;POL;89;124;67.2;18.5;18.5;18;18;18;54.5;14;3.2;1.1;-10.9;114;16;1;10 MAR 2019;Oslo (NOR)
ZYLA;Piotr;POL;89.6;113.5;48.3;17;17;17;17;16.5;51;15;0;0.28;-2.8;96.5;28;2;10 MAR 2019;Oslo (NOR)
FETTNER;Manuel;AUT;89.8;120;60;17.5;17;17.5;17.5;17.5;52.5;15;0;0.3;-3;109.5;23;1;10 MAR 2019;Oslo (NOR)
FETTNER;Manuel;AUT;89.7;119;58.2;17;16.5;17;17.5;17;51;15;0;0.86;-8.5;100.7;25;2;10 MAR 2019;Oslo (NOR)
KASAI;Noriaki;JPN;89.4;114;49.2;17;17.5;17;17.5;17;51.5;15;0;0.12;-1.2;99.5;30;1;10 MAR 2019;Oslo (NOR)
KASAI;Noriaki;JPN;89.2;115;51;17.5;17.5;17;17.5;17.5;52.5;15;0;0.54;-5.3;98.2;27;2;10 MAR 2019;Oslo (NOR)
HLAVA;Lukas;CZE;89.5;117.5;55.5;17.5;17.5;17.5;17;17.5;52.5;15;0;0.43;-4.3;103.7;27;1;10 MAR 2019;Oslo (NOR)
HLAVA;Lukas;CZE;89.4;112;45.6;17;17;17;17;17;51;15;0;0.48;-4.8;91.8;29;2;10 MAR 2019;Oslo (NOR)
POLASEK;Viktor;CZE;89.5;119.5;59.1;17;17.5;17.5;17.5;17.5;52.5;15;0;0.44;-4.4;107.2;24;1;10 MAR 2019;Oslo (NOR)
POLASEK;Viktor;CZE;90;108;38.4;16.5;17;16.5;17;16.5;50;15;0;0.31;-3.1;85.3;30;2;10 MAR 2019;Oslo (NOR)
HOERL;Jan;AUT;88.9;117;54.6;17;17;17.5;16.5;16.5;50.5;15;0;0.71;-7;98.1;31;1;10 MAR 2019;Oslo (NOR)
NAZAROV;Mikhail;RUS;89.2;115.5;51.9;17.5;17.5;17;17;17;51.5;15;0;0.84;-8.3;95.1;32;1;10 MAR 2019;Oslo (NOR)
JELAR;Ziga;SLO;89.3;113;47.4;17.5;17.5;17;17.5;17;52;15;0;0.45;-4.5;94.9;33;1;10 MAR 2019;Oslo (NOR)
WELLINGER;Andreas;GER;89.7;112.5;46.5;17;17;17;17;16.5;51;15;0;0.41;-4.1;93.4;34;1;10 MAR 2019;Oslo (NOR)
ZOGRAFSKI;Vladimir;BUL;88.5;111;43.8;16.5;17;17;17;16.5;50.5;15;0;0.09;-0.9;93.4;34;1;10 MAR 2019;Oslo (NOR)
HULA;Stefan;POL;89.2;112;45.6;17;17;16.5;17.5;16.5;50.5;15;0;0.3;-3;93.1;36;1;10 MAR 2019;Oslo (NOR)
LANISEK;Anze;SLO;89.2;112;45.6;17;17;17;16.5;15.5;50.5;15;0;0.64;-6.3;89.8;37;1;10 MAR 2019;Oslo (NOR)
HAMANN;Martin;GER;89.1;113;47.4;15.5;16.5;16.5;17;16.5;49.5;15;0;0.72;-7.1;89.8;37;1;10 MAR 2019;Oslo (NOR)
MARKENG;Thomas Aasen;NOR;89.7;107.5;37.5;16.5;16.5;16;16.5;16.5;49.5;15;0;0.05;-0.5;86.5;39;1;10 MAR 2019;Oslo (NOR)
EGLOFF;Luca;SUI;89.5;108;38.4;16.5;16.5;16.5;16.5;16.5;49.5;15;0;0.35;-3.5;84.4;40;1;10 MAR 2019;Oslo (NOR)
STJERNEN;Andreas;NOR;89.7;111;43.8;15;14;15;15.5;14.5;44.5;15;0;0.81;-8;80.3;41;1;10 MAR 2019;Oslo (NOR)
WASEK;Pawel;POL;89.1;106.5;35.7;17;17;16.5;17;16.5;50.5;15;0;0.69;-6.8;79.4;42;1;10 MAR 2019;Oslo (NOR)
COLLOREDO;Sebastian;ITA;89.4;105.5;33.9;17;16.5;16;16.5;16.5;49.5;15;0;0.59;-5.8;77.6;43;1;10 MAR 2019;Oslo (NOR)
LEAROYD;Jonathan;FRA;89.5;97;18.6;15.5;16;15.5;16;15.5;47;15;0;-0.08;1;66.6;44;1;10 MAR 2019;Oslo (NOR)
ITO;Daiki;JPN;87.9;97.5;19.5;15;15;15;15;15;45;15;0;0.14;-1.4;63.1;45;1;10 MAR 2019;Oslo (NOR)
BOYD-CLOWES;Mackenzie;CAN;89.9;92.5;10.5;15;15.5;15.5;15.5;15;46;15;0;-0.34;4.1;60.6;46;1;10 MAR 2019;Oslo (NOR)
TKACHENKO;Sergey;KAZ;89.1;92;9.6;15;15;14.5;14.5;14;44;15;0;0.07;-0.7;52.9;47;1;10 MAR 2019;Oslo (NOR)
KRAFT;Stefan;AUT;88.4;139;88.8;18;18.5;18.5;18;18.5;55;6;13.5;0.93;-9.2;148.1;1;1;12 MAR 2019;Lillehammer (NOR)
KRAFT;Stefan;AUT;88.5;141;92.4;20;19.5;19.5;19.5;19;58.5;6;0;1.34;-13.3;137.6;1;2;12 MAR 2019;Lillehammer (NOR)
JOHANSSON;Robert;NOR;88.8;135;81.6;19;19;19;19;19;57;6;13.5;0.92;-9.1;143;2;1;12 MAR 2019;Lillehammer (NOR)
JOHANSSON;Robert;NOR;89.3;138.5;87.9;18.5;19;19.5;18.5;18.5;56;6;0;1.37;-13.6;130.3;4;2;12 MAR 2019;Lillehammer (NOR)
KOBAYASHI;Ryoyu;JPN;88.3;130;72.6;18;18.5;18.5;18.5;18.5;55.5;6;13.5;1.07;-10.6;131;6;1;12 MAR 2019;Lillehammer (NOR)
KOBAYASHI;Ryoyu;JPN;88.7;137;85.2;17.5;18;17;17.5;18.5;53;6;0;0.76;-7.5;130.7;3;2;12 MAR 2019;Lillehammer (NOR)
STOCH;Kamil;POL;88;130;72.6;18.5;18;18;18.5;18.5;55;6;13.5;1.06;-10.5;130.6;8;1;12 MAR 2019;Lillehammer (NOR)
STOCH;Kamil;POL;88.3;137;85.2;20;18.5;19;19;19;57;6;0;1.27;-12.6;129.6;5;2;12 MAR 2019;Lillehammer (NOR)
FORFANG;Johann Andre;NOR;88.5;124.5;62.7;18;17.5;17.5;18;18;53.5;6;13.5;0.73;-7.2;122.5;15;1;12 MAR 2019;Lillehammer (NOR)
FORFANG;Johann Andre;NOR;88.9;138.5;87.9;19;19;19;18.5;19;57;6;0;1.34;-13.3;131.6;2;2;12 MAR 2019;Lillehammer (NOR)
KOBAYASHI;Junshiro;JPN;88.6;138;87;18.5;18.5;18.5;18;18.5;55.5;7;7.6;1.54;-15.2;134.9;5;1;12 MAR 2019;Lillehammer (NOR)
KOBAYASHI;Junshiro;JPN;88.5;127.5;68.1;17.5;18;18;17;18;53.5;6;0;0.75;-7.4;114.2;10;2;12 MAR 2019;Lillehammer (NOR)
PREVC;Domen;SLO;89.2;135;81.6;18.5;18.5;18.5;17.5;18.5;55.5;7;7.6;1.38;-13.7;131;6;1;12 MAR 2019;Lillehammer (NOR)
PREVC;Domen;SLO;88.6;132.5;77.1;17.5;18;17.5;17.5;18.5;53;6;0;1.33;-13.2;116.9;8;2;12 MAR 2019;Lillehammer (NOR)
KUBACKI;Dawid;POL;88.8;133;78;18.5;18.5;19;18.5;18;55.5;6;13.5;1.09;-10.8;136.2;3;1;12 MAR 2019;Lillehammer (NOR)
KUBACKI;Dawid;POL;89;126.5;66.3;18;17.5;18.5;17.5;17.5;53;6;0;1.21;-12;107.3;19;2;12 MAR 2019;Lillehammer (NOR)
ASCHENWALD;Philipp;AUT;89.7;138.5;87.9;17;18;18.5;17.5;18;53.5;8;0;1.12;-11.1;130.3;9;1;12 MAR 2019;Lillehammer (NOR)
ASCHENWALD;Philipp;AUT;88.3;130.5;73.5;18;18;18;18;18;54;6;0;1.48;-14.7;112.8;14;2;12 MAR 2019;Lillehammer (NOR)
PEIER;Killian;SUI;89.3;133;78;18.5;18;18.5;17.5;18;54.5;7;7.6;1.03;-10.2;129.9;10;1;12 MAR 2019;Lillehammer (NOR)
PEIER;Killian;SUI;88.3;128;69;18;17.5;17.5;17.5;18;53;6;0;0.96;-9.5;112.5;15;2;12 MAR 2019;Lillehammer (NOR)
KLIMOV;Evgeniy;RUS;88.7;131;74.4;17.5;18;18;17.5;18;53.5;6;13.5;1.32;-13.1;128.3;12;1;12 MAR 2019;Lillehammer (NOR)
KLIMOV;Evgeniy;RUS;88.9;128.5;69.9;18.5;18;18;16.5;18;54;6;0;1;-9.9;114;11;2;12 MAR 2019;Lillehammer (NOR)
AMMANN;Simon;SUI;89.5;133.5;78.9;17.5;17.5;17.5;17.5;17.5;52.5;8;0;0.75;-7.4;124;14;1;12 MAR 2019;Lillehammer (NOR)
AMMANN;Simon;SUI;88.6;134;79.8;16;17;17;17.5;16.5;50.5;6;0;1.32;-13.1;117.2;7;2;12 MAR 2019;Lillehammer (NOR)
LINDVIK;Marius;NOR;89.5;130.5;73.5;17.5;18;18.5;18;18;54;8;0;0.64;-6.3;121.2;16;1;12 MAR 2019;Lillehammer (NOR)
LINDVIK;Marius;NOR;88.1;134.5;80.7;18;18;17.5;18.5;18.5;54.5;6;0;1.88;-18.6;116.6;9;2;12 MAR 2019;Lillehammer (NOR)
WELLINGER;Andreas;GER;89.7;127.5;68.1;18;18;17.5;17;18;53.5;7;7.6;1.51;-14.9;114.3;25;1;12 MAR 2019;Lillehammer (NOR)
WELLINGER;Andreas;GER;89;132;76.2;18.5;18.5;18.5;17.5;18.5;55.5;6;0;1.44;-14.3;117.4;6;2;12 MAR 2019;Lillehammer (NOR)
EISENBICHLER;Markus;GER;88.4;122;58.2;17.5;17.5;17.5;17;17.5;52.5;6;13.5;0.75;-7.4;116.8;22;1;12 MAR 2019;Lillehammer (NOR)
EISENBICHLER;Markus;GER;88.9;129;70.8;17;18;18;17.5;18;53.5;6;0;1.09;-10.8;113.5;13;2;12 MAR 2019;Lillehammer (NOR)
HAYBOECK;Michael;AUT;89.6;126.5;66.3;18;17.5;17.5;17.5;18;53;8;0;0.53;-5.2;114.1;26;1;12 MAR 2019;Lillehammer (NOR)
HAYBOECK;Michael;AUT;88.7;130;72.6;18;18;18;18;17.5;54;6;0;1.28;-12.7;113.9;12;2;12 MAR 2019;Lillehammer (NOR)
FETTNER;Manuel;AUT;89.7;129;70.8;17.5;18;17.5;17;18;53;8;0;0.78;-7.7;116.1;23;1;12 MAR 2019;Lillehammer (NOR)
FETTNER;Manuel;AUT;88.5;126.5;66.3;17.5;17.5;17.5;17.5;17.5;52.5;6;0;0.9;-8.9;109.9;18;2;12 MAR 2019;Lillehammer (NOR)
PEDERSEN;Robin;NOR;90;136;83.4;18.5;18;19;18.5;18.5;55.5;8;0;0.95;-9.4;129.5;11;1;12 MAR 2019;Lillehammer (NOR)
PEDERSEN;Robin;NOR;88.8;118.5;51.9;16;17;16.5;16.5;16.5;49.5;6;0;0.52;-5.1;96.3;23;2;12 MAR 2019;Lillehammer (NOR)
HUBER;Daniel;AUT;88;137.5;86.1;17;18;18;18;18;54;6;13.5;1.86;-18.4;135.2;4;1;12 MAR 2019;Lillehammer (NOR)
HUBER;Daniel;AUT;88.3;117.5;50.1;16.5;16.5;17;17;17;50.5;6;0;1.12;-11.1;89.5;27;2;12 MAR 2019;Lillehammer (NOR)
GEIGER;Karl;GER;88.5;122.5;59.1;17.5;17.5;17;17;17.5;52;6;13.5;0.67;-6.6;118;20;1;12 MAR 2019;Lillehammer (NOR)
GEIGER;Karl;GER;88.2;126.5;66.3;17;17.5;17.5;17;18;52;6;0;1.19;-11.8;106.5;20;2;12 MAR 2019;Lillehammer (NOR)
WOLNY;Jakub;POL;88.7;124.5;62.7;15.5;16.5;16.5;16.5;16.5;49.5;7;7.6;0.62;-6.1;113.7;27;1;12 MAR 2019;Lillehammer (NOR)
WOLNY;Jakub;POL;88;129;70.8;18;18;18;17.5;18.5;54;6;0;1.44;-14.3;110.5;16;2;12 MAR 2019;Lillehammer (NOR)
KOUDELKA;Roman;CZE;88.3;121.5;57.3;18.5;17.5;17.5;18;17.5;53;6;13.5;1.26;-12.5;111.3;29;1;12 MAR 2019;Lillehammer (NOR)
KOUDELKA;Roman;CZE;88;125.5;64.5;18.5;17.5;17.5;17.5;18;53;6;0;0.74;-7.3;110.2;17;2;12 MAR 2019;Lillehammer (NOR)
LEYHE;Stephan;GER;88.8;132;76.2;15.5;16;16.5;15.5;16;47.5;6;13.5;1.17;-11.6;125.6;13;1;12 MAR 2019;Lillehammer (NOR)
LEYHE;Stephan;GER;88.4;121;56.4;17;16.5;17.5;16;17;50.5;6;0;1.29;-12.8;94.1;25;2;12 MAR 2019;Lillehammer (NOR)
HULA;Stefan;POL;89.8;126;65.4;18;18;17.5;18;18;54;8;0;0.69;-6.8;112.6;28;1;12 MAR 2019;Lillehammer (NOR)
HULA;Stefan;POL;88.2;122.5;59.1;17;17;17;17;17.5;51;6;0;0.38;-3.8;106.3;21;2;12 MAR 2019;Lillehammer (NOR)
AALTO;Antti;FIN;89.2;120.5;55.5;17.5;17;17;17;17;51;7;7.6;0.35;-3.5;110.6;30;1;12 MAR 2019;Lillehammer (NOR)
AALTO;Antti;FIN;88.7;127.5;68.1;17.5;17.5;17.5;17;17.5;52.5;6;0;1.46;-14.5;106.1;22;2;12 MAR 2019;Lillehammer (NOR)
PREVC;Peter;SLO;89.5;131.5;75.3;18;18.5;18.5;17.5;18.5;55;8;0;1.11;-11;119.3;18;1;12 MAR 2019;Lillehammer (NOR)
PREVC;Peter;SLO;88.3;122;58.2;16.5;17.5;17.5;17.5;17.5;52.5;6;0;1.54;-15.2;95.5;24;2;12 MAR 2019;Lillehammer (NOR)
SATO;Yukiya;JPN;88.8;131;74.4;17;17.5;18;17;17.5;52;7;7.6;1.56;-15.4;118.6;19;1;12 MAR 2019;Lillehammer (NOR)
SATO;Yukiya;JPN;88;118;51;16.5;17;17;16.5;17;50.5;6;0;1.11;-11;90.5;26;2;12 MAR 2019;Lillehammer (NOR)
SCHMID;Constantin;GER;90.2;128.5;69.9;17.5;17;17.5;17;18;52;8;0;0.45;-4.5;117.4;21;1;12 MAR 2019;Lillehammer (NOR)
SCHMID;Constantin;GER;88.6;116;47.4;16.5;17;16.5;16;16.5;49.5;6;0;0.82;-8.1;88.8;28;2;12 MAR 2019;Lillehammer (NOR)
BOYD-CLOWES;Mackenzie;CAN;89.7;129;70.8;17.5;18;18;17.5;18;53.5;8;0;0.43;-4.3;120;17;1;12 MAR 2019;Lillehammer (NOR)
BOYD-CLOWES;Mackenzie;CAN;88.1;103;24;16.5;15.5;15.5;16;16;47.5;6;0;1.1;-10.9;60.6;30;2;12 MAR 2019;Lillehammer (NOR)
STJERNEN;Andreas;NOR;89.4;125.5;64.5;17;17;17;17;17.5;51;7;7.6;0.88;-8.7;114.4;24;1;12 MAR 2019;Lillehammer (NOR)
STJERNEN;Andreas;NOR;88.7;107;31.2;14.5;15.5;14.5;15;15;44.5;6;0;1.02;-10.1;65.6;29;2;12 MAR 2019;Lillehammer (NOR)
NAZAROV;Mikhail;RUS;89.3;123.5;60.9;17.5;17;17;16.5;16.5;50.5;8;0;0.13;-1.3;110.1;31;1;12 MAR 2019;Lillehammer (NOR)
POLASEK;Viktor;CZE;89.5;124;61.8;18;17;17.5;17;17;51.5;8;0;0.63;-6.2;107.1;32;1;12 MAR 2019;Lillehammer (NOR)
ZYLA;Piotr;POL;88;120.5;55.5;16;17;17;17;17;51;6;13.5;1.41;-14;106;33;1;12 MAR 2019;Lillehammer (NOR)
AIGNER;Clemens;AUT;89.7;126;65.4;17.5;17.5;17.5;17;18;52.5;8;0;1.25;-12.4;105.5;34;1;12 MAR 2019;Lillehammer (NOR)
VASSILIEV;Dmitriy;RUS;89.8;120;54.6;17.5;17.5;17.5;17;17.5;52.5;8;0;0.27;-2.7;104.4;35;1;12 MAR 2019;Lillehammer (NOR)
KASAI;Noriaki;JPN;89.9;118.5;51.9;17.5;17;17;17;17;51;8;0;-0.04;0.5;103.4;36;1;12 MAR 2019;Lillehammer (NOR)
EGLOFF;Luca;SUI;90.4;118;51;17.5;17;17;16.5;17.5;51.5;8;0;0.16;-1.6;100.9;37;1;12 MAR 2019;Lillehammer (NOR)
ITO;Daiki;JPN;89.5;124;61.8;17;17.5;17.5;17;17.5;52;8;0;1.34;-13.3;100.5;38;1;12 MAR 2019;Lillehammer (NOR)
ZAJC;Timi;SLO;87.5;117;49.2;15.5;16;15.5;15.5;15.5;46.5;6;13.5;0.93;-9.2;100;39;1;12 MAR 2019;Lillehammer (NOR)
MAATTA;Jarkko;FIN;90;114.5;44.7;17;16.5;17;16.5;17;50.5;8;0;-0.22;2.6;97.8;40;1;12 MAR 2019;Lillehammer (NOR)
BUSKUM;Andreas Granerud;NOR;89.4;116.5;48.3;16;16.5;17;16.5;16.5;49.5;8;0;0.09;-0.9;96.9;41;1;12 MAR 2019;Lillehammer (NOR)
HOERL;Jan;AUT;89.6;119;52.8;16;16.5;17;16;16.5;49;8;0;0.52;-5.1;96.7;42;1;12 MAR 2019;Lillehammer (NOR)
LEAROYD;Jonathan;FRA;90;118.5;51.9;16.5;17;17.5;16.5;17.5;51;8;0;0.85;-8.4;94.5;43;1;12 MAR 2019;Lillehammer (NOR)
LANISEK;Anze;SLO;89.5;115;45.6;13;15;16;15;13;43;8;0;0.15;-1.5;87.1;44;1;12 MAR 2019;Lillehammer (NOR)
PASCHKE;Pius;GER;89.5;110;36.6;16.5;16.5;17;17;16.5;50;8;0;0.24;-2.4;84.2;45;1;12 MAR 2019;Lillehammer (NOR)
VILLUMSTAD;Fredrik;NOR;89.3;103.5;24.9;17;16;16;16.5;16.5;49;8;0;-0.43;5.2;79.1;46;1;12 MAR 2019;Lillehammer (NOR)
GRANERUD;Halvor Egner;NOR;88.2;104.5;26.7;16;15;14.5;15.5;15;45.5;6;13.5;0.95;-9.4;76.3;47;1;12 MAR 2019;Lillehammer (NOR)
WESTERHEIM;Oscar P;NOR;89.2;98.5;15.9;16;15.5;15;15;15.5;46;8;0;-0.1;1.2;63.1;48;1;12 MAR 2019;Lillehammer (NOR)
NAKAMURA;Naoki;JPN;89.8;78.5;-20.1;13.5;13;13;14;13.5;40;8;0;-0.4;4.8;24.7;49;1;12 MAR 2019;Lillehammer (NOR)
TANDE;Daniel Andre;NOR;86.4;127;72.6;18.5;18;18;18;18;54;5;0;0.96;-10.4;116.2;2;1;24 NOV 2019;Wisla (POL)
TANDE;Daniel Andre;NOR;86.2;129;76.2;18.5;18.5;18.5;18.5;18;55.5;4;3.7;0.94;-10.2;125.2;1;2;24 NOV 2019;Wisla (POL)
LANISEK;Anze;SLO;86.3;126;70.8;17;16;17.5;17.5;17;51.5;5;0;1.18;-12.7;109.6;9;1;24 NOV 2019;Wisla (POL)
LANISEK;Anze;SLO;86.4;126;70.8;18;17.5;18;18;18;54;4;3.7;1.16;-12.5;116;8;2;24 NOV 2019;Wisla (POL)
STOCH;Kamil;POL;85.9;118;56.4;17;17;18;18;17.5;52.5;5;0;0.22;-2.4;106.5;12;1;24 NOV 2019;Wisla (POL)
STOCH;Kamil;POL;85.9;126.5;71.7;18.5;17;18;18.5;18;54.5;4;3.7;1.13;-12.2;117.7;5;2;24 NOV 2019;Wisla (POL)
KOBAYASHI;Ryoyu;JPN;86.1;124.5;68.1;18;18;18;18;17.5;54;5;0;1.14;-12.3;109.8;8;1;24 NOV 2019;Wisla (POL)
KOBAYASHI;Ryoyu;JPN;86.2;120.5;60.9;17.5;17.5;17.5;17.5;17.5;52.5;4;3.7;0.27;-2.9;114.2;9;2;24 NOV 2019;Wisla (POL)
ITO;Daiki;JPN;86.5;130.5;78.9;17;17.5;18.5;17;16.5;51.5;5;0;1.55;-16.7;113.7;5;1;24 NOV 2019;Wisla (POL)
ITO;Daiki;JPN;86;123.5;66.3;18;17.5;17;17.5;17.5;52.5;4;3.7;1.2;-13;109.5;12;2;24 NOV 2019;Wisla (POL)
ZAJC;Timi;SLO;85.7;119;58.2;17.5;17;18;17.5;17.5;52.5;5;0;0.86;-9.3;101.4;18;1;24 NOV 2019;Wisla (POL)
ZAJC;Timi;SLO;85.9;134.5;86.1;18.5;19;18.5;19;18;56;5;0;1.96;-21.2;120.9;3;2;24 NOV 2019;Wisla (POL)
KUBACKI;Dawid;POL;86.4;125;69;18;17;17.5;18;17.5;53;5;0;1.6;-17.3;104.7;14;1;24 NOV 2019;Wisla (POL)
KUBACKI;Dawid;POL;86.2;127.5;73.5;18.5;18;18;18.5;18;54.5;4;3.7;1.39;-15;116.7;7;2;24 NOV 2019;Wisla (POL)
GEIGER;Karl;GER;86.7;127;72.6;18.5;18;18;17.5;17.5;53.5;5;0;0.88;-9.5;116.6;1;1;24 NOV 2019;Wisla (POL)
GEIGER;Karl;GER;86.3;118;56.4;17.5;17;17.5;17;17.5;52;4;3.7;0.68;-7.3;104.8;17;2;24 NOV 2019;Wisla (POL)
PEDERSEN;Robin;NOR;87.1;136;88.8;16.5;16;16;16.5;16.5;49;5;0;2.14;-23.1;114.7;3;1;24 NOV 2019;Wisla (POL)
PEDERSEN;Robin;NOR;86.5;118;56.4;17.5;17;17.5;17;17;51.5;4;3.7;0.6;-6.5;105.1;16;2;24 NOV 2019;Wisla (POL)
KOBAYASHI;Junshiro;JPN;86.4;117;54.6;17;15.5;17;16.5;16;49.5;5;0;0.34;-3.7;100.4;20;1;24 NOV 2019;Wisla (POL)
KOBAYASHI;Junshiro;JPN;85.9;129.5;77.1;15;16;15.5;16.5;15.5;47;5;0;0.66;-7.1;117;6;2;24 NOV 2019;Wisla (POL)
JOHANSSON;Robert;NOR;86.1;130.5;78.9;18;17;17.5;18.5;17;52.5;5;0;1.73;-18.7;112.7;6;1;24 NOV 2019;Wisla (POL)
JOHANSSON;Robert;NOR;86.1;119;58.2;17;16.5;17.5;17.5;16.5;51;4;3.7;0.83;-9;103.9;19;2;24 NOV 2019;Wisla (POL)
HOERL;Jan;AUT;86;126;70.8;17.5;16.5;18;18;17.5;53;5;0;0.87;-9.4;114.4;4;1;24 NOV 2019;Wisla (POL)
HOERL;Jan;AUT;85.9;123;65.4;17;16.5;17.5;17.5;17.5;52;4;3.7;1.87;-20.2;100.9;20;2;24 NOV 2019;Wisla (POL)
NAKAMURA;Naoki;JPN;86.4;122;63.6;17;17.5;17.5;17.5;17;52;5;0;1.31;-14.1;101.5;17;1;24 NOV 2019;Wisla (POL)
NAKAMURA;Naoki;JPN;85.9;128;74.4;17;17;18;18;17;52;4;3.7;1.65;-17.8;112.3;10;2;24 NOV 2019;Wisla (POL)
LINDVIK;Marius;NOR;86.6;126;70.8;18;16.5;17;16.5;16.5;50;5;0;1.34;-14.5;106.3;13;1;24 NOV 2019;Wisla (POL)
LINDVIK;Marius;NOR;85.9;122;63.6;17.5;17;17.5;17.5;17;52;4;3.7;1.17;-12.6;106.7;15;2;24 NOV 2019;Wisla (POL)
PREVC;Peter;SLO;86.2;125;69;16.5;16;16.5;16.5;16.5;49.5;5;0;1.4;-15.1;103.4;15;1;24 NOV 2019;Wisla (POL)
PREVC;Peter;SLO;85.8;123;65.4;16;15.5;17.5;16;15.5;47.5;4;3.7;0.82;-8.9;107.7;14;2;24 NOV 2019;Wisla (POL)
FORFANG;Johann Andre;NOR;86.1;114;49.2;17;16.5;17;17;17;51;5;0;0.93;-10;90.2;25;1;24 NOV 2019;Wisla (POL)
FORFANG;Johann Andre;NOR;86.5;136;88.8;15;15.5;17.5;17;16.5;49;5;0;1.73;-18.7;119.1;4;2;24 NOV 2019;Wisla (POL)
SATO;Yukiya;JPN;85.5;116.5;53.7;17;16.5;17;16.5;16.5;50;5;0;1.66;-17.9;85.8;29;1;24 NOV 2019;Wisla (POL)
SATO;Yukiya;JPN;86.3;129;76.2;18;17.5;18;18;17.5;53.5;5;0;0.74;-8;121.7;2;2;24 NOV 2019;Wisla (POL)
ASCHENWALD;Philipp;AUT;86.5;125.5;69.9;16.5;17;16.5;17.5;16.5;50;5;0;0.96;-10.4;109.5;10;1;24 NOV 2019;Wisla (POL)
ASCHENWALD;Philipp;AUT;86.1;116;52.8;16;16;16.5;16.5;15.5;48.5;4;3.7;0.68;-7.3;97.7;21;2;24 NOV 2019;Wisla (POL)
HUBER;Daniel;AUT;86.2;112;45.6;16.5;16.5;17;16.5;16.5;49.5;5;0;0.15;-1.6;93.5;23;1;24 NOV 2019;Wisla (POL)
HUBER;Daniel;AUT;86.7;126;70.8;16;16;16;16.5;16;48;5;0;0.99;-10.7;108.1;13;2;24 NOV 2019;Wisla (POL)
PEIER;Killian;SUI;86.1;113.5;48.3;16.5;16.5;17.5;17;16.5;50;5;0;0.79;-8.5;89.8;26;1;24 NOV 2019;Wisla (POL)
PEIER;Killian;SUI;86.5;122.5;64.5;18;18;17.5;18;18;54;5;0;0.74;-8;110.5;11;2;24 NOV 2019;Wisla (POL)
KRAFT;Stefan;AUT;86.3;109;40.2;16.5;16.5;17;17;17;50.5;5;0;-0.03;0.4;91.1;24;1;24 NOV 2019;Wisla (POL)
